year,month,firm,product,substance,brand,cNLCES,cNLCESColl,cRCCES,cRCCESColl
1998,10,Nycomed,52,Ibuprofen,Ibumetin,0.523803195667248,0.255236815666825,0.479996042489989,0.310619745560285
1998,10,Meda,32,ASA,Bamyl,0.533978676207748,0.240562587276013,0.4676914746366,0.26052374106893
1998,10,Meda,30,ASA,Bamyl,0.61407906023413,0.276648589361407,0.537848333690052,0.299604050147587
1998,10,Meda,26,ASA,Bamyl,0.600725985868397,0.270632899483446,0.526152887187594,0.293089196570966
1998,10,Meda,1,ASA,Acetylsalicylsyra Ellem,0.416670456508734,0.206570046763946,0.388521141533164,0.251096493580225
1998,10,Meda,35,ASA,Bamyl,0.348384341871724,0.172716276539659,0.32484828257423,0.20994549840471
1998,10,Meda,36,ASA,Bamyl,0.277417154711026,0.137533328141243,0.258675478296002,0.16717881894149
1998,10,Meda,3,ASA,Acetylsalicylsyra Ellem,0.235483486143915,0.116744141527264,0.219574753668491,0.141908495654396
1998,10,Meda,34,ASA,Bamyl,0.443544862072908,0.219893398893732,0.413579972954295,0.267291711884779
1998,10,Meda,2,ASA,Acetylsalicylsyra Ellem,0.309674951325492,0.153525569614242,0.288754011026662,0.186618209217403
1998,10,Meda,27,ASA,Bamyl,0.516699706076269,0.232778243171088,0.452557486368781,0.252093475702454
1998,10,Meda,5,ASA,Albyl,0.270965580006411,0.134334872220946,0.252659757407303,0.16329093161688
1998,10,Meda,4,ASA,Albyl,0.333330673970007,0.165253215903006,0.310811606476667,0.200873765176215
1998,10,Bayer,10,ASA,Alka-seltzer,0.658395849443133,0.297173236781866,0.600140852199294,0.329657706206337
1998,10,Bayer,25,ASA,Aspirin,0.327035435655261,0.161857905104566,0.300820851687258,0.192841595674358
1998,10,Bayer,24,ASA,Aspirin,0.48388596930452,0.239487103726834,0.445098523082198,0.285330983347877
1998,10,Meda,98,ASA,Dispril,0.322578081507569,0.159922471922714,0.300785434875852,0.19439397227984
1998,10,Meda,99,ASA,Dispril,0.235217266997869,0.116612159764245,0.219326519686686,0.141748065047781
1998,10,Meda,100,ASA,Dispril,0.174729800558984,0.0866246754688441,0.162925449867156,0.105296738847174
1998,10,Searle,101,Ibuprofen,Duobrus,0.711550562064401,0.361845941984356,0.909162181650346,0.499202750178104
1998,11,AstraZeneca,104,Ibuprofen,Nurofen,0.590829619739282,0.301343858516291,0.556277952835646,0.373873012501421
1998,11,AstraZeneca,11,Paracetamol,Alvedon,0.533578779731408,0.284425522002337,0.482221341309227,0.286668730959334
1998,11,AstraZeneca,89,Paracetamol,Reliv,0.308198203609896,0.174370197867592,0.337298607450783,0.227527221180622
1998,11,AstraZeneca,23,Paracetamol,Alvedon,0.377546065386302,0.213605340181894,0.331158723959877,0.223314533695789
1998,11,AstraZeneca,43,Paracetamol,Curadon,0.346729802384313,0.196170333052527,0.379468400970782,0.255973161144266
1998,11,AstraZeneca,37,Paracetamol,Curadon,0.510374599590844,0.272056474919096,0.536546945693483,0.338703997903558
1998,11,AstraZeneca,87,Paracetamol,Reliv,0.48251509273536,0.257205894121848,0.507258784950726,0.320215369435098
1998,11,GSK,81,Paracetamol,Panodil,0.513619098504736,0.255810215586171,0.433981509420111,0.283241164500956
1998,11,GSK,72,Paracetamol,Panodil,0.764825407359303,0.363518802767598,0.646616763145097,0.382199848173697
1998,11,McNeil,67,ASA,Magnecyl,0.376454939836886,0.209940652188367,0.382068569070234,0.278730061576278
1998,11,McNeil,62,ASA,Magnecyl,0.277532973065924,0.173994217698365,0.367347610668999,0.254381912939282
1998,11,McNeil,64,ASA,Magnecyl,0.335536167685231,0.187121151623471,0.340539623452286,0.248433495707336
1998,11,McNeil,92,ASA,Treo,0.324792616703768,0.203622786270349,0.329034634656297,0.225948062725122
1998,11,McNeil,63,ASA,Magnecyl,0.257198162765031,0.161245680574065,0.340432091785172,0.235743378258324
1998,11,McNeil,61,ASA,Magnecyl,0.354472563160895,0.222230085461103,0.469186229248299,0.324903407711271
1998,11,McNeil,68,ASA,Magnecyl,0.250424373530929,0.139656173261338,0.254158657332877,0.18541608481674
1998,11,McNeil,57,Ibuprofen,Ipren,0.509670561655955,0.287611098807364,0.444716680856993,0.300515562906291
1998,11,McNeil,60,Ibuprofen,Ipren,0.741350316732993,0.418349803261139,0.646870502268347,0.437120219421584
1998,11,McNeil,90,ASA,Treo,0.403936651068857,0.253240690019664,0.409212345273078,0.281006091514463
1998,11,McNeil,59,Ibuprofen,Ipren,1.01934112331191,0.575222197614728,0.889433361713987,0.601031125812581
1998,11,McNeil,66,ASA,Magnecyl,0.362736055035093,0.227410730442579,0.480123934999927,0.332477581141171
1998,11,McNeil,58,Ibuprofen,Ipren,0.455623621253385,0.257111986074907,0.397557637830822,0.268648023479118
1998,11,McNeil,65,ASA,Magnecyl,0.198866491747517,0.110903474912499,0.201831953569032,0.147242242363085
1998,11,McNeil,91,ASA,Treo,0.335236928608032,0.210170656453503,0.33961535655365,0.23321384378017
1998,11,Nycomed,52,Ibuprofen,Ibumetin,0.522877655717848,0.25876170656352,0.479795001562021,0.314761887134463
1998,11,Nycomed,51,Ibuprofen,Ibumetin,0.62086127347849,0.307251841626191,0.569705231082114,0.373746064594218
1998,11,Nycomed,53,Ibuprofen,Ibumetin,1.24172254695698,0.614503683252382,1.13941046216423,0.747492129188436
1998,11,Nycomed,54,Ibuprofen,Ibumetin,0.914953451552099,0.452792185630438,0.839565599937402,0.550783671670484
1998,11,Meda,3,ASA,Acetylsalicylsyra Ellem,0.235692456682693,0.118457878034525,0.219685877527134,0.143873907852382
1998,11,Meda,1,ASA,Acetylsalicylsyra Ellem,0.41704318264034,0.209603867513029,0.388720533675781,0.254575955777998
1998,11,Meda,30,ASA,Bamyl,0.614109219783573,0.280615217346247,0.537934813985991,0.315834956906579
1998,11,Meda,34,ASA,Bamyl,0.443949957989151,0.223127081439484,0.413799989493438,0.27100067709333
1998,11,Meda,27,ASA,Bamyl,0.516482452887757,0.236004982670181,0.452417718657798,0.26562573561149
1998,11,Meda,36,ASA,Bamyl,0.277665083318743,0.139553115263672,0.258808017643282,0.169495287093583
1998,11,Meda,35,ASA,Bamyl,0.348695694083957,0.17525275344968,0.325014727339775,0.212854551500127
1998,11,Meda,26,ASA,Bamyl,0.600758992540721,0.274514874282362,0.526240555412435,0.308968965792775
1998,11,Meda,32,ASA,Bamyl,0.53400801547325,0.244013231684545,0.467769401950796,0.274639092072583
1998,11,Meda,2,ASA,Acetylsalicylsyra Ellem,0.309951708830293,0.155780215616496,0.288901961920183,0.189204034030558
1998,11,Meda,4,ASA,Albyl,0.333671449049698,0.167701641246607,0.311010823689276,0.20368329130778
1998,11,Meda,5,ASA,Albyl,0.271207742820964,0.13630768745542,0.252789214437986,0.165553528308322
1998,11,Meda,6,Ibuprofen,Alindrin,0.942308168876779,0.466164950378565,0.842630726751548,0.551845102192626
1998,11,Meda,7,Ibuprofen,Alindrin,0.661859331061695,0.327425392682032,0.591847792006925,0.387605501310948
1998,11,Meda,9,Ibuprofen,Alindrin,1.07692365596077,0.532759960301379,0.963006575608734,0.63068013692986
1998,11,Meda,8,Ibuprofen,Alindrin,1.4807700369757,0.732544950376109,1.32413405043071,0.867185194152224
1998,11,Bayer,24,ASA,Aspirin,0.483816490657274,0.242623225701243,0.445121115939035,0.289117164741737
1998,11,Bayer,25,ASA,Aspirin,0.326988249305433,0.163977345429273,0.300835910392501,0.195400358128801
1998,11,Bayer,10,ASA,Alka-seltzer,0.658435476659027,0.301356774081081,0.600240468285345,0.346567735538763
1998,11,Meda,100,ASA,Dispril,0.174885957146432,0.0878968282361853,0.16300892910888,0.106755754669891
1998,11,Meda,98,ASA,Dispril,0.322866370581515,0.16227106156089,0.30093955039338,0.197087539853747
1998,11,Meda,99,ASA,Dispril,0.235423401630466,0.118322652278852,0.219435094807638,0.143709668392468
1998,11,Searle,101,Ibuprofen,Duobrus,0.712321872333805,0.369354848168804,0.910213097715879,0.525308379417664
1998,12,AstraZeneca,43,Paracetamol,Curadon,0.339192589186001,0.183334889501678,0.361639743891272,0.230533631098617
1998,12,AstraZeneca,11,Paracetamol,Alvedon,0.520857661663764,0.26457225374617,0.429366820282236,0.195080483364617
1998,12,AstraZeneca,89,Paracetamol,Reliv,0.301504532706425,0.16296435108043,0.321457559705757,0.204918789305826
1998,12,AstraZeneca,104,Ibuprofen,Nurofen,0.587531774560598,0.288399035149688,0.565631937361599,0.386168190909506
1998,12,AstraZeneca,37,Paracetamol,Curadon,0.498211645856687,0.253069096777505,0.513031478836128,0.289210411104516
1998,12,AstraZeneca,23,Paracetamol,Alvedon,0.369342985847773,0.19963129401241,0.257360535726868,0.144510724702889
1998,12,AstraZeneca,87,Paracetamol,Reliv,0.47103643768664,0.239265313900233,0.485047915322302,0.273435281815445
1998,12,GSK,72,Paracetamol,Panodil,0.765318681641495,0.34813283486939,0.644395474679967,0.33676232292445
1998,12,GSK,81,Paracetamol,Panodil,0.51445591249037,0.244907350211216,0.42912239136181,0.25890282523219
1998,12,McNeil,57,Ibuprofen,Ipren,0.508673254594083,0.272402741898033,0.437583133456514,0.290402691350691
1998,12,McNeil,60,Ibuprofen,Ipren,0.739888365307213,0.396222167349789,0.636484553443859,0.422403911830866
1998,12,McNeil,65,ASA,Magnecyl,0.197189598321129,0.104742889567961,0.204830748396958,0.151948356190634
1998,12,McNeil,58,Ibuprofen,Ipren,0.454723058419287,0.2435115406579,0.391172798964682,0.259602404473881
1998,12,McNeil,68,ASA,Magnecyl,0.248312749051928,0.131898411851859,0.25793493499582,0.19134231400062
1998,12,McNeil,62,ASA,Magnecyl,0.278970578721103,0.16235996680893,0.363348987464844,0.235568083651217
1998,12,McNeil,91,ASA,Treo,0.33696286639733,0.196111289064669,0.274960902684859,0.144607579683406
1998,12,McNeil,59,Ibuprofen,Ipren,1.01734650918817,0.544805483796067,0.875166266913031,0.580805382701385
1998,12,McNeil,92,ASA,Treo,0.32646737081742,0.190002944873646,0.266396603094132,0.140103438827723
1998,12,McNeil,61,ASA,Magnecyl,0.356296822729137,0.207363588582088,0.464063595412331,0.300863840646189
1998,12,McNeil,90,ASA,Treo,0.406012648351423,0.236298036920393,0.331305361584087,0.174240286553471
1998,12,McNeil,66,ASA,Magnecyl,0.364583577292978,0.21218645270671,0.474856790501018,0.30786133443654
1998,12,McNeil,64,ASA,Magnecyl,0.332706835848267,0.17672674249789,0.345599315398989,0.256373851516254
1998,12,McNeil,63,ASA,Magnecyl,0.258522324844361,0.150459149755216,0.336715883803522,0.218301187615657
1998,12,McNeil,67,ASA,Magnecyl,0.373280602391245,0.198278657936383,0.387745326329785,0.287638772096029
1998,12,Nycomed,51,Ibuprofen,Ibumetin,0.621655816183469,0.295707190368893,0.569147091089745,0.382798811240153
1998,12,Nycomed,54,Ibuprofen,Ibumetin,0.916124356585769,0.435779015432771,0.838743077847068,0.564124561404702
1998,12,Nycomed,52,Ibuprofen,Ibumetin,0.523499649050624,0.249016588198661,0.479281774073729,0.322356902524457
1998,12,Nycomed,53,Ibuprofen,Ibumetin,1.24331163236694,0.591414380737787,1.13829418217949,0.765597622480308
1998,12,Meda,34,ASA,Bamyl,0.444724227076194,0.214402075941038,0.411818909648431,0.276928594859942
1998,12,Meda,30,ASA,Bamyl,0.61412873322536,0.269286370671783,0.537650128528636,0.297008643677861
1998,12,Meda,3,ASA,Acetylsalicylsyra Ellem,0.236105378706864,0.113826682365392,0.218635850491977,0.147022192143726
1998,12,Meda,35,ASA,Bamyl,0.349304653015446,0.168400186413825,0.323459466747915,0.2175110795595
1998,12,Meda,27,ASA,Bamyl,0.516224128347486,0.226356648785699,0.451937767995232,0.249659427900452
1998,12,Meda,2,ASA,Acetylsalicylsyra Ellem,0.310493005624675,0.149689045296147,0.287519508146586,0.193343169826343
1998,12,Meda,32,ASA,Bamyl,0.534024983683445,0.234162060695184,0.467521849379983,0.258268384970205
1998,12,Meda,1,ASA,Acetylsalicylsyra Ellem,0.417764023150936,0.201404529737244,0.386853501630538,0.260140547491251
1998,12,Meda,36,ASA,Bamyl,0.278149995049281,0.134096441638962,0.257569569422819,0.173203263055197
1998,12,Meda,26,ASA,Bamyl,0.6007780817764,0.263432307378061,0.525962058781798,0.290551921064921
1998,12,Meda,6,Ibuprofen,Alindrin,0.938197943224984,0.446712167623598,0.838598569890431,0.563917581661244
1998,12,Meda,4,ASA,Albyl,0.334248270728074,0.161141486702776,0.309517112004617,0.20813551030408
1998,12,Meda,7,Ibuprofen,Alindrin,0.658972386758059,0.313762128150601,0.589015681736656,0.396084981219183
1998,12,Meda,9,Ibuprofen,Alindrin,1.07222625506587,0.510528207871532,0.958398396191742,0.644477256763124
1998,12,Meda,8,Ibuprofen,Alindrin,1.47431111070146,0.701976290578022,1.31779780368943,0.886156234051459
1998,12,Meda,5,ASA,Albyl,0.271681377511848,0.130977913472389,0.251579567396817,0.169175272097508
1998,12,Bayer,10,ASA,Alka-seltzer,0.658397181905263,0.289388043549668,0.600111849943685,0.326976105896292
1998,12,Bayer,24,ASA,Aspirin,0.483849843057819,0.233219686733587,0.445007866980239,0.296071159830241
1998,12,Bayer,25,ASA,Aspirin,0.327010428456197,0.157621772079518,0.300759037820327,0.200100006683356
1998,12,Meda,100,ASA,Dispril,0.17519137636268,0.0844599697796336,0.162228898721828,0.10909120469253
1998,12,Meda,98,ASA,Dispril,0.323430221421598,0.155926092335373,0.299499494347029,0.201399139737395
1998,12,Meda,99,ASA,Dispril,0.23583454287923,0.113696112092516,0.218385053911895,0.146853543393291
1998,12,Searle,101,Ibuprofen,Duobrus,0.711647369628712,0.349236411936412,0.909607395220889,0.495339893286238
1999,1,AstraZeneca,87,Paracetamol,Reliv,0.47507569556639,0.24905231135872,0.497461914023426,0.298223669597573
1999,1,AstraZeneca,89,Paracetamol,Reliv,0.307355447104009,0.171681025161107,0.325825008276367,0.20560187265759
1999,1,AstraZeneca,11,Paracetamol,Alvedon,0.547506155330514,0.287023046518143,0.485876651014273,0.256592533427762
1999,1,AstraZeneca,43,Paracetamol,Curadon,0.368045062821246,0.205580718630483,0.390161576017973,0.246199489390608
1999,1,AstraZeneca,37,Paracetamol,Curadon,0.524603549882261,0.27501665074531,0.549323588774169,0.329314248634172
1999,1,AstraZeneca,86,Paracetamol,Reliv,0.437792761145281,0.229507213433341,0.458422156589775,0.274819707618055
1999,1,AstraZeneca,104,Ibuprofen,Nurofen,0.594493812954571,0.305480187333248,0.560105104276257,0.367709458856171
1999,1,AstraZeneca,23,Paracetamol,Alvedon,0.398836965684366,0.222780301393734,0.313833122934874,0.178785611073391
1999,1,GSK,81,Paracetamol,Panodil,0.515600096943018,0.253762695471593,0.433510685725797,0.260107880829502
1999,1,GSK,72,Paracetamol,Panodil,0.765473869018815,0.35727484545853,0.646920436021154,0.361183238373441
1999,1,McNeil,61,ASA,Magnecyl,0.359586319773444,0.217296664588677,0.465491035913432,0.303957605480793
1999,1,McNeil,62,ASA,Magnecyl,0.281536554154294,0.170131483912018,0.364454193706116,0.237982292846871
1999,1,McNeil,57,Ibuprofen,Ipren,0.55262953037394,0.301812192292282,0.42976500204893,0.257964131844161
1999,1,McNeil,59,Ibuprofen,Ipren,1.10525906074788,0.603624384584565,0.859530004097865,0.515928263688326
1999,1,McNeil,60,Ibuprofen,Ipren,0.803824766008493,0.438999549451682,0.625112726018944,0.375220552868226
1999,1,McNeil,66,ASA,Magnecyl,0.367948783980306,0.222350070349603,0.476316398037591,0.311026379948736
1999,1,McNeil,67,ASA,Magnecyl,0.379521686224674,0.207577339689184,0.394149884121599,0.275959986865202
1999,1,McNeil,91,ASA,Treo,0.340073863415391,0.20550536038331,0.30698162699213,0.176718224735143
1999,1,McNeil,63,ASA,Magnecyl,0.260909122506347,0.157666404320131,0.337751607990158,0.220545965639321
1999,1,McNeil,65,ASA,Magnecyl,0.200486460730519,0.109654988562378,0.208213965454673,0.145778866078003
1999,1,McNeil,68,ASA,Magnecyl,0.252464426566952,0.138084056682598,0.262195358231207,0.183573382939974
1999,1,McNeil,58,Ibuprofen,Ipren,0.494017454457264,0.269801888544592,0.384183979787278,0.230604368298413
1999,1,McNeil,90,ASA,Treo,0.409761184765367,0.247617147347312,0.369887747074073,0.212931003899746
1999,1,McNeil,64,ASA,Magnecyl,0.338269338006422,0.18501459028675,0.351307514738938,0.245964342648633
1999,1,McNeil,92,ASA,Treo,0.329481468566428,0.199104415897613,0.297419967146175,0.1712139228326
1999,1,Nycomed,51,Ibuprofen,Ibumetin,0.621816871801302,0.31031582834834,0.569014996979041,0.366272978222091
1999,1,Nycomed,52,Ibuprofen,Ibumetin,0.523625287287678,0.261313615209746,0.479161397472271,0.308434528146
1999,1,Nycomed,53,Ibuprofen,Ibumetin,1.2436337436026,0.620631656696681,1.13802999395808,0.732545956444184
1999,1,Nycomed,54,Ibuprofen,Ibumetin,0.916361701705722,0.457307534463896,0.838548412842695,0.539770702329335
1999,1,Meda,27,ASA,Bamyl,0.515907774760265,0.232143340554607,0.447688408131676,0.250365830950547
1999,1,Meda,36,ASA,Bamyl,0.275468101211143,0.13711694185563,0.249857804880956,0.162999068793467
1999,1,Meda,1,ASA,Acetylsalicylsyra Ellem,0.413735985115969,0.205941133529813,0.375270910086611,0.2448144812548
1999,1,Meda,2,ASA,Acetylsalicylsyra Ellem,0.307499263782536,0.153060766336793,0.278911027133136,0.181952441792206
1999,1,Meda,30,ASA,Bamyl,0.613752381526354,0.2761705387888,0.532594855350341,0.297849019759643
1999,1,Meda,34,ASA,Bamyl,0.440428642866209,0.219227665017923,0.399481948833348,0.260608971933692
1999,1,Meda,35,ASA,Bamyl,0.345936693233929,0.172193372820064,0.313774925006489,0.204696509725463
1999,1,Meda,32,ASA,Bamyl,0.533697721337544,0.240148293821024,0.463125959673966,0.258999146778082
1999,1,Meda,26,ASA,Bamyl,0.600412893920871,0.27016816129902,0.521019270985158,0.291375475335248
1999,1,Meda,3,ASA,Acetylsalicylsyra Ellem,0.233827576503885,0.116389963377833,0.212088603831169,0.138359675987139
1999,1,Meda,8,Ibuprofen,Alindrin,1.42671813286388,0.712550085592825,1.27834226397404,0.833948728263166
1999,1,Meda,5,ASA,Albyl,0.26906185342321,0.133928169356786,0.244047146576859,0.159208385156043
1999,1,Meda,7,Ibuprofen,Alindrin,0.637700772999998,0.318488796011617,0.57138115169143,0.372750395754957
1999,1,Meda,4,ASA,Albyl,0.330988788092775,0.16475290682385,0.300216728069288,0.195851585003839
1999,1,Meda,6,Ibuprofen,Alindrin,0.907911503955103,0.453440946008949,0.813490500134247,0.530694624718205
1999,1,Meda,9,Ibuprofen,Alindrin,1.03761318050935,0.518218240557485,0.929703458411272,0.60650816190154
1999,1,Bayer,24,ASA,Aspirin,0.484610029243128,0.240606691414472,0.44587431641719,0.283950555088312
1999,1,Bayer,10,ASA,Alka-seltzer,0.658434146624639,0.296844171313838,0.600400713851516,0.329791576374261
1999,1,Bayer,25,ASA,Aspirin,0.327530867295972,0.162617596749446,0.301350761950189,0.191912189111109
1999,1,Meda,99,ASA,Dispril,0.233565385140963,0.116259455062326,0.211850788424919,0.138204532985775
1999,1,Meda,100,ASA,Dispril,0.173502199008286,0.0863624166596636,0.157371682585496,0.102664144224425
1999,1,Meda,98,ASA,Dispril,0.320311740266333,0.159438301831217,0.290532326424253,0.189533797769957
1999,1,Searle,101,Ibuprofen,Duobrus,0.711720128758701,0.361177455813949,0.90987916611924,0.499558889407479
1999,2,AstraZeneca,104,Ibuprofen,Nurofen,0.591767372061886,0.300111371878614,0.565280050947655,0.377372640995522
1999,2,AstraZeneca,37,Paracetamol,Curadon,0.517283485742992,0.266599945494081,0.5340225089572,0.303385755865016
1999,2,AstraZeneca,87,Paracetamol,Reliv,0.467803897385918,0.241098927343234,0.482941786983904,0.274366073761614
1999,2,AstraZeneca,43,Paracetamol,Curadon,0.364504547435396,0.199955365848475,0.382695292092802,0.237985768529316
1999,2,AstraZeneca,11,Paracetamol,Alvedon,0.539773608135334,0.27819100836233,0.451245891428452,0.205626404349457
1999,2,AstraZeneca,89,Paracetamol,Reliv,0.303753794055781,0.166629474023368,0.318912748162838,0.19832147672965
1999,2,AstraZeneca,23,Paracetamol,Alvedon,0.394879571075043,0.216618118089167,0.271968051384357,0.140286264901555
1999,2,GSK,81,Paracetamol,Panodil,0.516040885829536,0.249145525485415,0.431367105394294,0.252489951309804
1999,2,GSK,72,Paracetamol,Panodil,0.765249369612507,0.350751806137486,0.644707317046226,0.33853806368781
1999,2,McNeil,63,ASA,Magnecyl,0.265165605693432,0.154319692755849,0.336583676121372,0.211917956811126
1999,2,McNeil,67,ASA,Magnecyl,0.375403508544657,0.201160367048271,0.400012404504922,0.284003277931681
1999,2,McNeil,65,ASA,Magnecyl,0.198311061521287,0.106265192032985,0.211310983391134,0.150027877311266
1999,2,McNeil,61,ASA,Magnecyl,0.365452627205389,0.212684209174382,0.463881386092036,0.292066438503953
1999,2,McNeil,68,ASA,Magnecyl,0.249724943148155,0.133815374873662,0.266095208754997,0.188923920051595
1999,2,McNeil,58,Ibuprofen,Ipren,0.498901072717461,0.266205903528941,0.38555360508831,0.236257311149356
1999,2,McNeil,59,Ibuprofen,Ipren,1.11618545697618,0.59557931287208,0.862594511052548,0.528575682094297
1999,2,McNeil,57,Ibuprofen,Ipren,0.558092728488092,0.29778965643604,0.431297255526274,0.264287841047147
1999,2,McNeil,62,ASA,Magnecyl,0.286130344446342,0.166520641798978,0.363194928436413,0.228672786646531
1999,2,McNeil,60,Ibuprofen,Ipren,0.811771235938891,0.433148588245869,0.627341458334527,0.384418675282995
1999,2,McNeil,92,ASA,Treo,0.334856583309716,0.194878083522538,0.271114739259077,0.131120313624775
1999,2,McNeil,64,ASA,Magnecyl,0.33459878823766,0.179295114520187,0.356532804784529,0.253133363137334
1999,2,McNeil,66,ASA,Magnecyl,0.373951517030325,0.21763034863738,0.474669314536779,0.298858674480989
1999,2,McNeil,90,ASA,Treo,0.41644600668091,0.242361069537422,0.337173154551217,0.163068411151056
1999,2,McNeil,91,ASA,Treo,0.345621924806441,0.201143240679108,0.279830837130207,0.13533571515392
1999,2,Nycomed,54,Ibuprofen,Ibumetin,0.916586766320699,0.45087830174733,0.8370335891445,0.550851547005345
1999,2,Nycomed,52,Ibuprofen,Ibumetin,0.523763883193306,0.257644752082487,0.478304923355354,0.314772322625496
1999,2,Nycomed,51,Ibuprofen,Ibumetin,0.621969594219292,0.305953134699691,0.567987080893516,0.373792122857366
1999,2,Nycomed,53,Ibuprofen,Ibumetin,1.24393918843858,0.611906269399382,1.13597416178703,0.747584245714733
1999,2,Meda,34,ASA,Bamyl,0.440656028745094,0.214961662118052,0.396725758318717,0.265426949551366
1999,2,Meda,26,ASA,Bamyl,0.600325133341146,0.26602998027011,0.52041419521388,0.282072483857001
1999,2,Meda,2,ASA,Acetylsalicylsyra Ellem,0.307651832399971,0.150079302068549,0.276981133912105,0.185312538739937
1999,2,Meda,3,ASA,Acetylsalicylsyra Ellem,0.233943592229017,0.114122808147277,0.210621080789866,0.140914749831681
1999,2,Meda,30,ASA,Bamyl,0.613662914999646,0.271940527062828,0.531976547882866,0.288339456523323
1999,2,Meda,32,ASA,Bamyl,0.533619924358049,0.236470022766877,0.462588301008339,0.250729961381984
1999,2,Meda,35,ASA,Bamyl,0.3461083329392,0.168839225310035,0.311603794998027,0.208476619026361
1999,2,Meda,27,ASA,Bamyl,0.515832571016704,0.228587678690894,0.447168671444271,0.242372285416777
1999,2,Meda,36,ASA,Bamyl,0.27560477726959,0.134446046677867,0.248128942136383,0.166009155759827
1999,2,Meda,1,ASA,Acetylsalicylsyra Ellem,0.413941264069993,0.20192961479986,0.372674265583628,0.249335444991929
1999,2,Meda,4,ASA,Albyl,0.331153011255994,0.161543691839888,0.298139412466903,0.199468355993544
1999,2,Meda,5,ASA,Albyl,0.269195350962282,0.131319388145211,0.242358490023436,0.162148469959231
1999,2,Meda,9,Ibuprofen,Alindrin,1.03266635471764,0.508463681452924,0.923270480768191,0.617708485477894
1999,2,Meda,6,Ibuprofen,Alindrin,0.903583031525571,0.444905707064998,0.807861644876287,0.540494907534581
1999,2,Meda,8,Ibuprofen,Alindrin,1.41991624735421,0.699137566733208,1.26949691965488,0.849349173284957
1999,2,Meda,7,Ibuprofen,Alindrin,0.634660454580659,0.312493759222846,0.567427475823458,0.379633892787108
1999,2,Bayer,25,ASA,Aspirin,0.328767318430616,0.160177638419381,0.301819993123484,0.19612438399845
1999,2,Bayer,10,ASA,Alka-seltzer,0.65846901138695,0.292449539931601,0.600754069293783,0.320153379795884
1999,2,Bayer,24,ASA,Aspirin,0.486441447064394,0.236997529413875,0.446570403982955,0.290184041443744
1999,2,Meda,98,ASA,Dispril,0.320470665913047,0.156332609815711,0.288522020940747,0.193033898835413
1999,2,Meda,99,ASA,Dispril,0.233680621325047,0.113994525180703,0.210384326213761,0.140756350626159
1999,2,Meda,100,ASA,Dispril,0.173588283736747,0.0846801667562265,0.156282767075322,0.104560032371087
1999,2,Searle,101,Ibuprofen,Duobrus,0.711904375144288,0.353425809720728,0.910800450344676,0.485163155201277
1999,3,AstraZeneca,23,Paracetamol,Alvedon,0.391919605228039,0.209310955533179,0.286318468029683,0.180028035897427
1999,3,AstraZeneca,104,Ibuprofen,Nurofen,0.589037239160128,0.292149545364568,0.56553814710581,0.376921971161568
1999,3,AstraZeneca,11,Paracetamol,Alvedon,0.542285361579228,0.269525765274705,0.445750617907622,0.217223507496931
1999,3,AstraZeneca,89,Paracetamol,Reliv,0.324087565944079,0.17308416624044,0.351605305768062,0.225742611564884
1999,3,AstraZeneca,87,Paracetamol,Reliv,0.497094905802424,0.24706528037265,0.511658185844457,0.286087736925967
1999,3,AstraZeneca,43,Paracetamol,Curadon,0.361771945360813,0.193210113907186,0.392489403585584,0.25199159831621
1999,3,AstraZeneca,37,Paracetamol,Curadon,0.519690106755222,0.258295509436189,0.534915353426244,0.299091712284633
1999,3,GSK,72,Paracetamol,Panodil,0.792570933006767,0.354770167933097,0.665584246269408,0.344848763832618
1999,3,GSK,81,Paracetamol,Panodil,0.546755675071428,0.257887124402761,0.455916162895416,0.279241064971411
1999,3,McNeil,90,ASA,Treo,0.426668953603604,0.242444257816296,0.38570072864018,0.233833341997462
1999,3,McNeil,59,Ibuprofen,Ipren,1.10318887775537,0.575251717682666,0.903541882109988,0.618958996425568
1999,3,McNeil,58,Ibuprofen,Ipren,0.49309806308327,0.257123248334223,0.403860808395353,0.276659317746575
1999,3,McNeil,62,ASA,Magnecyl,0.28991614505487,0.164737799699603,0.387374735094277,0.249596406504175
1999,3,McNeil,64,ASA,Magnecyl,0.349329238355133,0.182590700150104,0.369694906902467,0.263909906959376
1999,3,McNeil,61,ASA,Magnecyl,0.369231538435578,0.209806843320383,0.493352894723625,0.317881107118359
1999,3,McNeil,57,Ibuprofen,Ipren,0.551594438877685,0.287625858841333,0.451770941054993,0.309479498212783
1999,3,McNeil,67,ASA,Magnecyl,0.389948224681509,0.203821814922067,0.412681953847378,0.294596582236411
1999,3,McNeil,60,Ibuprofen,Ipren,0.802319178387775,0.418364882753701,0.657121364356413,0.450151994351418
1999,3,McNeil,65,ASA,Magnecyl,0.207160055192621,0.108280370972844,0.219237352358371,0.156504480269137
1999,3,McNeil,91,ASA,Treo,0.355557552628747,0.202036933388272,0.321417356393444,0.194861168363474
1999,3,McNeil,92,ASA,Treo,0.344617291949555,0.195820396285487,0.311527566007152,0.188865424601634
1999,3,McNeil,68,ASA,Magnecyl,0.260777884153365,0.136305843379817,0.275981066051764,0.197011471092529
1999,3,McNeil,63,ASA,Magnecyl,0.26910345145115,0.152911492649853,0.359565619221087,0.231678213185974
